tx_id,timestamp,amount,region,wallet_type
C0005746,2025-10-23 02:28:00.882157,1551.74,North,retail
C0005747,2025-10-23 02:34:00.882157,450.64,South,retail
C0005748,2025-10-23 02:41:00.882157,951.51,West,retail
C0005749,2025-10-23 02:47:00.882157,2116.8,North,retail
C0005750,2025-10-23 02:54:00.882157,2447.6,East,merchant
C0005751,2025-10-23 03:00:00.882157,1443.55,South,retail
C0005752,2025-10-23 03:07:00.882157,3315.56,Central,retail
C0005753,2025-10-23 03:13:00.882157,724.03,East,retail
C0005754,2025-10-23 03:20:00.882157,2170.73,South,retail
C0005755,2025-10-23 03:26:00.882157,1218.06,East,govt
C0005756,2025-10-23 03:33:00.882157,1113.65,North,retail
C0005757,2025-10-23 03:39:00.882157,1946.11,South,merchant
C0005758,2025-10-23 03:46:00.882157,4500.99,East,merchant
C0005759,2025-10-23 03:52:00.882157,2238.98,West,retail
C0005760,2025-10-23 03:59:00.882157,1581.92,East,retail
C0005761,2025-10-23 04:05:00.882157,436.45,North,govt
C0005762,2025-10-23 04:12:00.882157,745.86,Central,retail
C0005763,2025-10-23 04:18:00.882157,456.26,South,p2p
C0005764,2025-10-23 04:25:00.882157,582.3,South,retail
C0005765,2025-10-23 04:31:00.882157,750.81,North,retail
C0005766,2025-10-23 04:38:00.882157,1864.26,South,retail
C0005767,2025-10-23 04:44:00.882157,2124.97,Central,merchant
C0005768,2025-10-23 04:51:00.882157,2731.54,North,retail
C0005769,2025-10-23 04:57:00.882157,1510.25,West,merchant
C0005770,2025-10-23 05:04:00.882157,1343.67,Central,p2p
C0005771,2025-10-23 05:10:00.882157,3126.65,East,merchant
C0005772,2025-10-23 05:17:00.882157,4477.86,West,retail
C0005773,2025-10-23 05:23:00.882157,5638.01,Central,retail
C0005774,2025-10-23 05:30:00.882157,1268.91,North,merchant
C0005775,2025-10-23 05:36:00.882157,1754.93,Central,govt
C0005776,2025-10-23 05:43:00.882157,641.89,South,retail
C0005777,2025-10-23 05:49:00.882157,874.88,East,retail
C0005778,2025-10-23 05:56:00.882157,2607.56,Central,p2p
C0005779,2025-10-23 06:02:00.882157,654.27,South,merchant
C0005780,2025-10-23 06:09:00.882157,900.26,West,retail
C0005781,2025-10-23 06:15:00.882157,4982.49,Central,retail
C0005782,2025-10-23 06:22:00.882157,2793.73,South,merchant
C0005783,2025-10-23 06:28:00.882157,2723.05,South,merchant
C0005784,2025-10-23 06:35:00.882157,1504.91,North,retail
C0005785,2025-10-23 06:41:00.882157,3186.38,East,merchant
C0005786,2025-10-23 06:48:00.882157,4032.26,Central,merchant
C0005787,2025-10-23 06:54:00.882157,2581.38,South,retail
C0005788,2025-10-23 07:01:00.882157,6905.57,South,retail
C0005789,2025-10-23 07:07:00.882157,790.06,West,retail
C0005790,2025-10-23 07:14:00.882157,3240.74,North,retail
C0005791,2025-10-23 07:20:00.882157,716.64,West,retail
C0005792,2025-10-23 07:27:00.882157,3962.73,West,retail
C0005793,2025-10-23 07:33:00.882157,785.83,South,merchant
C0005794,2025-10-23 07:40:00.882157,3953.73,North,govt
C0005795,2025-10-23 07:46:00.882157,2756.01,West,retail
C0005796,2025-10-23 07:53:00.882157,4556.61,North,merchant
C0005797,2025-10-23 07:59:00.882157,912.92,South,retail
C0005798,2025-10-23 08:06:00.882157,1410.63,North,govt
C0005799,2025-10-23 08:12:00.882157,855.16,East,retail
C0005800,2025-10-23 08:19:00.882157,1061.11,Central,govt
C0005801,2025-10-23 08:25:00.882157,912.38,South,merchant
C0005802,2025-10-23 08:32:00.882157,2833.96,South,p2p
C0005803,2025-10-23 08:38:00.882157,5509.46,West,merchant
C0005804,2025-10-23 08:45:00.882157,5328.81,West,govt
C0005805,2025-10-23 08:51:00.882157,1889.96,South,retail
C0005806,2025-10-23 08:58:00.882157,2449.72,South,merchant
C0005807,2025-10-23 09:04:00.882157,1298.07,South,merchant
C0005808,2025-10-23 09:11:00.882157,1192.42,West,merchant
C0005809,2025-10-23 09:17:00.882157,3658.95,South,retail
C0005810,2025-10-23 09:24:00.882157,1347.17,West,merchant
C0005811,2025-10-23 09:30:00.882157,1590.01,East,merchant
C0005812,2025-10-23 09:37:00.882157,4235.14,North,p2p
C0005813,2025-10-23 09:43:00.882157,754.58,East,merchant
C0005814,2025-10-23 09:50:00.882157,3090.16,South,merchant
C0005815,2025-10-23 09:56:00.882157,2615.75,North,merchant
C0005816,2025-10-23 10:03:00.882157,2965.22,East,retail
C0005817,2025-10-23 10:09:00.882157,1245.67,Central,merchant
C0005818,2025-10-23 10:16:00.882157,4160.36,South,merchant
C0005819,2025-10-23 10:22:00.882157,1610.37,South,retail
C0005820,2025-10-23 10:29:00.882157,1068.14,West,retail
C0005821,2025-10-23 10:35:00.882157,459.46,East,merchant
C0005822,2025-10-23 10:42:00.882157,4581.47,South,govt
C0005823,2025-10-23 10:48:00.882157,879.7,West,merchant
C0005824,2025-10-23 10:55:00.882157,1573.35,North,retail
C0005825,2025-10-23 11:01:00.882157,1677.9,West,retail
C0005826,2025-10-23 11:08:00.882157,1151.69,East,retail
C0005827,2025-10-23 11:14:00.882157,2316.14,North,retail
C0005828,2025-10-23 11:21:00.882157,2036.64,Central,p2p
C0005829,2025-10-23 11:27:00.882157,1464.55,East,merchant
C0005830,2025-10-23 11:34:00.882157,2014.37,North,p2p
C0005831,2025-10-23 11:40:00.882157,4825.5,East,retail
C0005832,2025-10-23 11:47:00.882157,2385.27,South,merchant
C0005833,2025-10-23 11:53:00.882157,2548.96,Central,merchant
C0005834,2025-10-23 12:00:00.882157,438.54,North,merchant
C0005835,2025-10-23 12:06:00.882157,1535.58,East,retail
C0005836,2025-10-23 12:13:00.882157,1861.2,West,merchant
C0005837,2025-10-23 12:19:00.882157,1104.46,North,retail
C0005838,2025-10-23 12:26:00.882157,878.31,North,merchant
C0005839,2025-10-23 12:32:00.882157,2673.49,South,retail
C0005840,2025-10-23 12:39:00.882157,1779.65,North,retail
C0005841,2025-10-23 12:45:00.882157,1861.47,North,merchant
C0005842,2025-10-23 12:52:00.882157,1059.62,West,retail
C0005843,2025-10-23 12:58:00.882157,615.9,South,govt
C0005844,2025-10-23 13:05:00.882157,3306.93,North,merchant
C0005845,2025-10-23 13:11:00.882157,3542.98,South,merchant
C0005846,2025-10-23 13:18:00.882157,2227.19,Central,retail
C0005847,2025-10-23 13:24:00.882157,3015.38,Central,retail
C0005848,2025-10-23 13:31:00.882157,3075.99,East,retail
C0005849,2025-10-23 13:37:00.882157,1233.53,East,govt
C0005850,2025-10-23 13:44:00.882157,3113.23,Central,merchant
C0005851,2025-10-23 13:50:00.882157,1836.36,Central,govt
C0005852,2025-10-23 13:57:00.882157,1454.41,South,retail
C0005853,2025-10-23 14:03:00.882157,1704.87,South,merchant
C0005854,2025-10-23 14:10:00.882157,3173.24,North,merchant
C0005855,2025-10-23 14:16:00.882157,1092.38,South,retail
C0005856,2025-10-23 14:23:00.882157,2571.95,West,retail
C0005857,2025-10-23 14:29:00.882157,1835.57,South,retail
C0005858,2025-10-23 14:36:00.882157,1791.65,Central,retail
C0005859,2025-10-23 14:42:00.882157,1255.17,South,retail
C0005860,2025-10-23 14:49:00.882157,981.62,Central,retail
C0005861,2025-10-23 14:55:00.882157,1922.99,West,retail
C0005862,2025-10-23 15:02:00.882157,2449.21,North,govt
C0005863,2025-10-23 15:08:00.882157,2404.89,South,govt
C0005864,2025-10-23 15:15:00.882157,940.0,South,p2p
C0005865,2025-10-23 15:21:00.882157,2162.51,West,p2p
C0005866,2025-10-23 15:28:00.882157,1377.69,East,merchant
C0005867,2025-10-23 15:34:00.882157,1282.69,South,merchant
C0005868,2025-10-23 15:41:00.882157,689.27,South,retail
C0005869,2025-10-23 15:47:00.882157,534.58,Central,p2p
C0005870,2025-10-23 15:54:00.882157,1110.57,North,p2p
C0005871,2025-10-23 16:00:00.882157,914.32,West,p2p
C0005872,2025-10-23 16:07:00.882157,2267.74,East,retail
C0005873,2025-10-23 16:13:00.882157,2139.18,North,retail
C0005874,2025-10-23 16:20:00.882157,1589.96,South,p2p
C0005875,2025-10-23 16:26:00.882157,4300.07,East,retail
C0005876,2025-10-23 16:33:00.882157,1469.15,West,merchant
C0005877,2025-10-23 16:39:00.882157,1556.65,South,p2p
C0005878,2025-10-23 16:46:00.882157,784.81,South,p2p
C0005879,2025-10-23 16:52:00.882157,1477.58,North,merchant
C0005880,2025-10-23 16:59:00.882157,2333.13,South,govt
C0005881,2025-10-23 17:05:00.882157,1676.13,East,govt
C0005882,2025-10-23 17:12:00.882157,730.49,East,retail
C0005883,2025-10-23 17:18:00.882157,340.03,North,merchant
C0005884,2025-10-23 17:25:00.882157,1912.02,West,merchant
C0005885,2025-10-23 17:31:00.882157,1862.65,East,merchant
C0005886,2025-10-23 17:38:00.882157,1315.28,South,retail
C0005887,2025-10-23 17:44:00.882157,1395.41,South,merchant
C0005888,2025-10-23 17:51:00.882157,903.9,South,govt
C0005889,2025-10-23 17:57:00.882157,3004.75,West,govt
C0005890,2025-10-23 18:04:00.882157,1555.22,Central,retail
C0005891,2025-10-23 18:10:00.882157,2767.62,East,merchant
C0005892,2025-10-23 18:17:00.882157,3549.26,West,retail
C0005893,2025-10-23 18:23:00.882157,1190.72,West,retail
C0005894,2025-10-23 18:30:00.882157,120.64,East,retail
C0005895,2025-10-23 18:36:00.882157,2130.39,West,govt
C0005896,2025-10-23 18:43:00.882157,309.71,South,p2p
C0005897,2025-10-23 18:49:00.882157,4394.4,South,merchant
C0005898,2025-10-23 18:56:00.882157,3214.94,North,govt
C0005899,2025-10-23 19:02:00.882157,2472.01,Central,govt
C0005900,2025-10-23 19:09:00.882157,3497.73,South,merchant
C0005901,2025-10-23 19:15:00.882157,1000.13,South,merchant
C0005902,2025-10-23 19:22:00.882157,1707.65,Central,retail
C0005903,2025-10-23 19:28:00.882157,2788.62,West,merchant
C0005904,2025-10-23 19:35:00.882157,959.09,West,retail
C0005905,2025-10-23 19:41:00.882157,757.4,East,retail
C0005906,2025-10-23 19:48:00.882157,1694.41,East,govt
C0005907,2025-10-23 19:54:00.882157,3490.96,South,p2p
C0005908,2025-10-23 20:01:00.882157,1390.55,Central,merchant
C0005909,2025-10-23 20:07:00.882157,2647.64,East,retail
C0005910,2025-10-23 20:14:00.882157,997.61,North,retail
C0005911,2025-10-23 20:20:00.882157,1945.59,North,retail
C0005912,2025-10-23 20:27:00.882157,2275.26,Central,merchant
C0005913,2025-10-23 20:33:00.882157,1383.64,Central,retail
C0005914,2025-10-23 20:40:00.882157,2420.51,North,p2p
C0005915,2025-10-23 20:46:00.882157,451.34,West,merchant
C0005916,2025-10-23 20:53:00.882157,668.03,East,retail
C0005917,2025-10-23 20:59:00.882157,2147.76,East,retail
C0005918,2025-10-23 21:06:00.882157,3332.74,North,retail
C0005919,2025-10-23 21:12:00.882157,1698.72,West,retail
C0005920,2025-10-23 21:19:00.882157,7188.52,North,merchant
C0005921,2025-10-23 21:25:00.882157,2773.81,West,merchant
C0005922,2025-10-23 21:32:00.882157,2751.18,South,retail
C0005923,2025-10-23 21:38:00.882157,3464.19,North,p2p
C0005924,2025-10-23 21:45:00.882157,835.55,North,merchant
C0005925,2025-10-23 21:51:00.882157,1923.79,East,retail
C0005926,2025-10-23 21:58:00.882157,2566.38,North,retail
C0005927,2025-10-23 22:04:00.882157,3202.12,South,retail
C0005928,2025-10-23 22:11:00.882157,849.15,South,merchant
C0005929,2025-10-23 22:17:00.882157,5613.16,West,retail
C0005930,2025-10-23 22:24:00.882157,755.59,East,p2p
C0005931,2025-10-23 22:30:00.882157,700.41,West,retail
C0005932,2025-10-23 22:37:00.882157,738.69,West,merchant
C0005933,2025-10-23 22:43:00.882157,470.25,North,retail
C0005934,2025-10-23 22:50:00.882157,709.52,East,govt
C0005935,2025-10-23 22:56:00.882157,1266.38,West,retail
C0005936,2025-10-23 23:03:00.882157,3105.42,West,govt
C0005937,2025-10-23 23:09:00.882157,1646.48,West,p2p
C0005938,2025-10-23 23:16:00.882157,3204.24,Central,merchant
C0005939,2025-10-23 23:22:00.882157,673.31,Central,retail
C0005940,2025-10-23 23:29:00.882157,3091.36,West,merchant
C0005941,2025-10-23 23:35:00.882157,1346.88,North,merchant
C0005942,2025-10-23 23:42:00.882157,1824.12,Central,merchant
C0005943,2025-10-23 23:48:00.882157,3729.42,West,retail
C0005944,2025-10-23 23:55:00.882157,6442.57,Central,merchant
C0005945,2025-10-24 00:01:00.882157,1939.14,South,retail
C0005946,2025-10-24 00:08:00.882157,1973.41,West,govt
C0005947,2025-10-24 00:14:00.882157,3093.51,West,retail
C0005948,2025-10-24 00:21:00.882157,2020.74,West,merchant
C0005949,2025-10-24 00:27:00.882157,1022.12,North,retail
C0005950,2025-10-24 00:34:00.882157,2988.76,West,p2p
C0005951,2025-10-24 00:40:00.882157,1095.53,East,retail
C0005952,2025-10-24 00:47:00.882157,1117.18,Central,merchant
C0005953,2025-10-24 00:53:00.882157,747.05,Central,merchant
C0005954,2025-10-24 01:00:00.882157,3715.92,East,retail
C0005955,2025-10-24 01:06:00.882157,813.56,North,retail
C0005956,2025-10-24 01:13:00.882157,1760.09,Central,retail
C0005957,2025-10-24 01:19:00.882157,1104.68,West,retail
C0005958,2025-10-24 01:26:00.882157,360.23,West,retail
C0005959,2025-10-24 01:32:00.882157,2506.43,North,merchant
C0005960,2025-10-24 01:39:00.882157,5995.17,North,retail
C0005961,2025-10-24 01:45:00.882157,2928.47,East,retail
C0005962,2025-10-24 01:52:00.882157,561.65,South,merchant
C0005963,2025-10-24 01:58:00.882157,2061.37,West,govt
C0005964,2025-10-24 02:05:00.882157,637.51,Central,p2p
C0005965,2025-10-24 02:11:00.882157,1698.96,South,retail
C0005966,2025-10-24 02:18:00.882157,3973.46,South,retail
C0005967,2025-10-24 02:24:00.882157,882.59,North,govt
C0005968,2025-10-24 02:31:00.882157,7013.72,South,merchant
C0005969,2025-10-24 02:37:00.882157,2771.61,West,retail
C0005970,2025-10-24 02:44:00.882157,724.63,South,retail
C0005971,2025-10-24 02:50:00.882157,838.47,West,merchant
C0005972,2025-10-24 02:57:00.882157,2060.9,East,p2p
C0005973,2025-10-24 03:03:00.882157,2095.72,North,govt
C0005974,2025-10-24 03:10:00.882157,1783.25,Central,govt
C0005975,2025-10-24 03:16:00.882157,2695.73,East,merchant
C0005976,2025-10-24 03:23:00.882157,3313.91,North,retail
C0005977,2025-10-24 03:29:00.882157,3132.48,Central,merchant
C0005978,2025-10-24 03:36:00.882157,1850.35,Central,merchant
C0005979,2025-10-24 03:42:00.882157,3209.18,West,merchant
C0005980,2025-10-24 03:49:00.882157,2784.06,East,retail
C0005981,2025-10-24 03:55:00.882157,3066.15,North,merchant
C0005982,2025-10-24 04:02:00.882157,1739.85,Central,retail
C0005983,2025-10-24 04:08:00.882157,509.31,West,merchant
C0005984,2025-10-24 04:15:00.882157,1213.85,North,merchant
C0005985,2025-10-24 04:21:00.882157,2958.64,North,retail
C0005986,2025-10-24 04:28:00.882157,2055.44,North,retail
C0005987,2025-10-24 04:34:00.882157,5807.69,Central,merchant
C0005988,2025-10-24 04:41:00.882157,1037.47,South,merchant
C0005989,2025-10-24 04:47:00.882157,2432.3,Central,merchant
C0005990,2025-10-24 04:54:00.882157,1360.94,North,p2p
C0005991,2025-10-24 05:00:00.882157,774.79,Central,p2p
C0005992,2025-10-24 05:07:00.882157,3359.97,North,retail
C0005993,2025-10-24 05:13:00.882157,2606.09,North,merchant
C0005994,2025-10-24 05:20:00.882157,1003.76,South,merchant
C0005995,2025-10-24 05:26:00.882157,459.85,North,retail
C0005996,2025-10-24 05:33:00.882157,2503.85,North,retail
C0005997,2025-10-24 05:39:00.882157,1498.71,South,p2p
C0005998,2025-10-24 05:46:00.882157,1456.35,North,retail
C0005999,2025-10-24 05:52:00.882157,2014.95,North,govt
C0006000,2025-10-24 05:59:00.882157,2760.34,South,merchant
C0006001,2025-10-24 06:05:00.882157,2416.41,North,merchant
C0006002,2025-10-24 06:12:00.882157,1726.89,South,merchant
C0006003,2025-10-24 06:18:00.882157,3533.35,South,merchant
C0006004,2025-10-24 06:25:00.882157,3143.35,West,merchant
C0006005,2025-10-24 06:31:00.882157,1704.74,West,govt
C0006006,2025-10-24 06:38:00.882157,2180.02,East,merchant
C0006007,2025-10-24 06:44:00.882157,1274.78,North,p2p
C0006008,2025-10-24 06:51:00.882157,1036.58,West,retail
C0006009,2025-10-24 06:57:00.882157,856.47,South,merchant
C0006010,2025-10-24 07:04:00.882157,1485.76,East,govt
C0006011,2025-10-24 07:10:00.882157,2545.43,North,retail
C0006012,2025-10-24 07:17:00.882157,2202.19,East,retail
C0006013,2025-10-24 07:23:00.882157,2347.56,East,retail
C0006014,2025-10-24 07:30:00.882157,4790.27,South,retail
C0006015,2025-10-24 07:36:00.882157,703.71,East,merchant
C0006016,2025-10-24 07:43:00.882157,1456.19,West,retail
C0006017,2025-10-24 07:49:00.882157,2648.94,Central,retail
C0006018,2025-10-24 07:56:00.882157,1998.38,Central,govt
C0006019,2025-10-24 08:02:00.882157,564.57,North,govt
C0006020,2025-10-24 08:09:00.882157,1248.37,West,retail
C0006021,2025-10-24 08:15:00.882157,198.5,South,retail
C0006022,2025-10-24 08:22:00.882157,4264.36,North,p2p
C0006023,2025-10-24 08:28:00.882157,2925.62,South,govt
C0006024,2025-10-24 08:35:00.882157,698.8,Central,retail
C0006025,2025-10-24 08:41:00.882157,3303.42,West,p2p
C0006026,2025-10-24 08:48:00.882157,2680.05,East,retail
C0006027,2025-10-24 08:54:00.882157,1111.28,North,retail
C0006028,2025-10-24 09:01:00.882157,2046.4,North,merchant
C0006029,2025-10-24 09:07:00.882157,4300.77,East,retail
C0006030,2025-10-24 09:14:00.882157,2110.03,East,merchant
C0006031,2025-10-24 09:20:00.882157,3089.49,West,retail
C0006032,2025-10-24 09:27:00.882157,1150.12,South,retail
C0006033,2025-10-24 09:33:00.882157,5024.86,East,retail
C0006034,2025-10-24 09:40:00.882157,76.4,North,retail
C0006035,2025-10-24 09:46:00.882157,2345.39,South,p2p
C0006036,2025-10-24 09:53:00.882157,1396.16,East,merchant
C0006037,2025-10-24 09:59:00.882157,2801.66,West,merchant
C0006038,2025-10-24 10:06:00.882157,753.94,West,retail
C0006039,2025-10-24 10:12:00.882157,1154.01,South,retail
C0006040,2025-10-24 10:19:00.882157,1769.19,South,p2p
C0006041,2025-10-24 10:25:00.882157,5248.01,East,retail
C0006042,2025-10-24 10:32:00.882157,1664.66,West,merchant
C0006043,2025-10-24 10:38:00.882157,2493.47,East,govt
C0006044,2025-10-24 10:45:00.882157,687.17,West,p2p
C0006045,2025-10-24 10:51:00.882157,3315.87,North,retail
C0006046,2025-10-24 10:58:00.882157,2697.87,West,retail
C0006047,2025-10-24 11:04:00.882157,2696.63,West,merchant
C0006048,2025-10-24 11:11:00.882157,416.32,Central,retail
C0006049,2025-10-24 11:17:00.882157,1486.99,South,retail
C0006050,2025-10-24 11:24:00.882157,2237.03,South,merchant
C0006051,2025-10-24 11:30:00.882157,2200.37,West,retail
C0006052,2025-10-24 11:37:00.882157,3200.83,West,retail
C0006053,2025-10-24 11:43:00.882157,283.5,Central,retail
C0006054,2025-10-24 11:50:00.882157,2617.21,East,retail
C0006055,2025-10-24 11:56:00.882157,1385.84,West,merchant
C0006056,2025-10-24 12:03:00.882157,1738.91,West,p2p
C0006057,2025-10-24 12:09:00.882157,2322.08,West,merchant
C0006058,2025-10-24 12:16:00.882157,2661.81,South,p2p
C0006059,2025-10-24 12:22:00.882157,883.04,South,merchant
C0006060,2025-10-24 12:29:00.882157,1650.79,West,retail
C0006061,2025-10-24 12:35:00.882157,2932.36,Central,retail
C0006062,2025-10-24 12:42:00.882157,349.23,South,retail
C0006063,2025-10-24 12:48:00.882157,782.84,West,merchant
C0006064,2025-10-24 12:55:00.882157,4434.57,South,retail
C0006065,2025-10-24 13:01:00.882157,1346.67,West,govt
C0006066,2025-10-24 13:08:00.882157,740.08,East,merchant
C0006067,2025-10-24 13:14:00.882157,2266.65,North,retail
C0006068,2025-10-24 13:21:00.882157,4031.79,East,retail
C0006069,2025-10-24 13:27:00.882157,915.76,South,merchant
C0006070,2025-10-24 13:34:00.882157,3168.64,West,retail
C0006071,2025-10-24 13:40:00.882157,1610.0,East,retail
C0006072,2025-10-24 13:47:00.882157,2527.77,Central,merchant
C0006073,2025-10-24 13:53:00.882157,2752.89,South,p2p
C0006074,2025-10-24 14:00:00.882157,1178.49,South,retail
C0006075,2025-10-24 14:06:00.882157,2386.69,West,govt
C0006076,2025-10-24 14:13:00.882157,1564.84,North,merchant
C0006077,2025-10-24 14:19:00.882157,910.24,Central,retail
C0006078,2025-10-24 14:26:00.882157,2068.69,South,p2p
C0006079,2025-10-24 14:32:00.882157,2869.41,South,merchant
C0006080,2025-10-24 14:39:00.882157,1941.21,East,merchant
C0006081,2025-10-24 14:45:00.882157,936.92,West,retail
C0006082,2025-10-24 14:52:00.882157,2375.85,West,retail
C0006083,2025-10-24 14:58:00.882157,4149.71,South,retail
C0006084,2025-10-24 15:05:00.882157,2348.98,North,retail
C0006085,2025-10-24 15:11:00.882157,1179.36,West,retail
C0006086,2025-10-24 15:18:00.882157,2044.42,Central,govt
C0006087,2025-10-24 15:24:00.882157,927.71,South,merchant
C0006088,2025-10-24 15:31:00.882157,2055.64,Central,retail
C0006089,2025-10-24 15:37:00.882157,1829.19,East,retail
C0006090,2025-10-24 15:44:00.882157,3272.21,North,retail
C0006091,2025-10-24 15:50:00.882157,3856.05,North,retail
C0006092,2025-10-24 15:57:00.882157,1650.95,West,merchant
C0006093,2025-10-24 16:03:00.882157,614.46,West,retail
