review_id,date,product,department,rating,review_text,sentiment
R0005128,2025-07-05 03:59:00.882157,Mobile App,App,5,problem solved quickly,positive
R0005129,2025-06-11 03:59:00.882157,Mobile App,Contact Center,3,neutral,neutral
R0005130,2025-11-11 03:59:00.882157,NetBanking,Branch,3,neutral,neutral
R0005131,2025-07-10 03:59:00.882157,NetBanking,Branch,5,transparent charges,positive
R0005132,2025-09-20 03:59:00.882157,Savings,Loans,5,transparent charges,positive
R0005133,2025-08-24 03:59:00.882157,Insurance,Contact Center,4,nice experience,positive
R0005134,2025-09-30 03:59:00.882157,Mobile App,Contact Center,3,could be better,neutral
R0005135,2025-06-19 03:59:00.882157,Mortgage,App,5,excellent service,positive
R0005136,2025-05-29 03:59:00.882157,NetBanking,App,1,app keeps crashing,negative
R0005137,2025-10-12 03:59:00.882157,Savings,App,5,problem solved quickly,positive
R0005138,2025-09-27 03:59:00.882157,Insurance,Cards,3,works fine,neutral
R0005139,2025-11-11 03:59:00.882157,Credit Card,Branch,1,terrible service,negative
R0005140,2025-05-22 03:59:00.882157,NetBanking,Loans,1,issue unresolved,negative
R0005141,2025-07-06 03:59:00.882157,Savings,Loans,1,issue unresolved,negative
R0005142,2025-09-17 03:59:00.882157,Credit Card,Contact Center,4,quick approval,positive
R0005143,2025-09-27 03:59:00.882157,Savings,App,5,excellent service,positive
R0005144,2025-08-16 03:59:00.882157,Mobile App,Contact Center,1,app keeps crashing,negative
R0005145,2025-09-17 03:59:00.882157,Insurance,Branch,4,easy to use,positive
R0005146,2025-08-26 03:59:00.882157,Mortgage,Cards,3,neutral,neutral
R0005147,2025-10-20 03:59:00.882157,Credit Card,Branch,1,app keeps crashing,negative
R0005148,2025-09-25 03:59:00.882157,Credit Card,Contact Center,5,love the app,positive
R0005149,2025-06-29 03:59:00.882157,Savings,App,1,app keeps crashing,negative
R0005150,2025-09-07 03:59:00.882157,Credit Card,Contact Center,3,could be better,neutral
R0005151,2025-11-07 03:59:00.882157,Savings,App,3,average experience,neutral
R0005152,2025-10-05 03:59:00.882157,Savings,App,1,issue unresolved,negative
R0005153,2025-08-07 03:59:00.882157,Credit Card,Contact Center,5,love the app,positive
R0005154,2025-07-03 03:59:00.882157,Credit Card,Cards,4,nice experience,positive
R0005155,2025-05-29 03:59:00.882157,Mobile App,Contact Center,1,hidden fees,negative
R0005156,2025-11-04 03:59:00.882157,Mobile App,Branch,3,okay service,neutral
R0005157,2025-08-11 03:59:00.882157,NetBanking,Branch,4,nice experience,positive
R0005158,2025-08-11 03:59:00.882157,Mobile App,Loans,5,excellent service,positive
R0005159,2025-10-06 03:59:00.882157,Insurance,Branch,1,hidden fees,negative
R0005160,2025-05-30 03:59:00.882157,Mortgage,Branch,3,could be better,neutral
R0005161,2025-07-15 03:59:00.882157,Mobile App,Contact Center,4,helpful staff,positive
R0005162,2025-07-24 03:59:00.882157,Mobile App,Contact Center,2,fees too high,negative
R0005163,2025-06-25 03:59:00.882157,Savings,Cards,4,helpful staff,positive
R0005164,2025-07-31 03:59:00.882157,Mortgage,Branch,3,average experience,neutral
R0005165,2025-07-23 03:59:00.882157,Credit Card,Cards,3,could be better,neutral
R0005166,2025-09-14 03:59:00.882157,Insurance,Cards,2,confusing process,negative
R0005167,2025-07-24 03:59:00.882157,Credit Card,Branch,2,fees too high,negative
R0005168,2025-10-24 03:59:00.882157,Savings,Contact Center,2,confusing process,negative
R0005169,2025-09-06 03:59:00.882157,Insurance,App,5,excellent service,positive
R0005170,2025-05-28 03:59:00.882157,Mobile App,App,3,neutral,neutral
R0005171,2025-10-20 03:59:00.882157,Mortgage,App,1,app keeps crashing,negative
R0005172,2025-06-21 03:59:00.882157,Mortgage,Cards,5,love the app,positive
R0005173,2025-06-09 03:59:00.882157,Mobile App,App,3,neutral,neutral
R0005174,2025-09-23 03:59:00.882157,Credit Card,Loans,4,quick approval,positive
R0005175,2025-06-25 03:59:00.882157,Credit Card,Loans,2,fees too high,negative
R0005176,2025-09-29 03:59:00.882157,Mobile App,Cards,4,quick approval,positive
R0005177,2025-07-20 03:59:00.882157,Mobile App,Contact Center,1,hidden fees,negative
R0005178,2025-10-25 03:59:00.882157,Mortgage,Branch,5,love the app,positive
R0005179,2025-09-13 03:59:00.882157,Credit Card,Cards,4,easy to use,positive
R0005180,2025-05-28 03:59:00.882157,NetBanking,App,1,hidden fees,negative
R0005181,2025-08-17 03:59:00.882157,Insurance,Branch,4,easy to use,positive
R0005182,2025-06-22 03:59:00.882157,Insurance,Contact Center,3,works fine,neutral
R0005183,2025-07-08 03:59:00.882157,Savings,App,4,nice experience,positive
R0005184,2025-09-10 03:59:00.882157,Savings,Loans,2,poor support,negative
R0005185,2025-07-12 03:59:00.882157,Savings,Loans,2,fees too high,negative
R0005186,2025-05-28 03:59:00.882157,Credit Card,Cards,3,works fine,neutral
R0005187,2025-06-27 03:59:00.882157,Insurance,Contact Center,5,excellent service,positive
R0005188,2025-09-18 03:59:00.882157,Credit Card,Cards,2,fees too high,negative
R0005189,2025-08-08 03:59:00.882157,Mobile App,Contact Center,4,quick approval,positive
R0005190,2025-11-03 03:59:00.882157,Mortgage,Cards,2,confusing process,negative
R0005191,2025-08-31 03:59:00.882157,NetBanking,Branch,3,could be better,neutral
R0005192,2025-07-26 03:59:00.882157,Savings,Cards,5,transparent charges,positive
R0005193,2025-09-12 03:59:00.882157,Mobile App,Branch,3,could be better,neutral
R0005194,2025-09-14 03:59:00.882157,Mobile App,Contact Center,4,helpful staff,positive
R0005195,2025-08-18 03:59:00.882157,NetBanking,Branch,2,slow response,negative
R0005196,2025-09-07 03:59:00.882157,Mortgage,Branch,4,easy to use,positive
R0005197,2025-09-10 03:59:00.882157,Insurance,Cards,2,confusing process,negative
R0005198,2025-09-28 03:59:00.882157,Insurance,Branch,2,bugs in app,negative
R0005199,2025-07-13 03:59:00.882157,Mobile App,App,1,issue unresolved,negative
R0005200,2025-10-10 03:59:00.882157,Mortgage,App,3,could be better,neutral
R0005201,2025-08-29 03:59:00.882157,Insurance,Contact Center,1,long wait times,negative
R0005202,2025-10-17 03:59:00.882157,Savings,App,4,quick approval,positive
R0005203,2025-06-07 03:59:00.882157,Credit Card,Cards,4,quick approval,positive
R0005204,2025-10-27 03:59:00.882157,Mortgage,Branch,5,excellent service,positive
R0005205,2025-06-27 03:59:00.882157,NetBanking,Branch,2,bugs in app,negative
R0005206,2025-07-02 03:59:00.882157,Mobile App,Contact Center,1,app keeps crashing,negative
R0005207,2025-06-08 03:59:00.882157,Credit Card,Branch,5,super fast,positive
R0005208,2025-10-04 03:59:00.882157,Insurance,Branch,1,terrible service,negative
R0005209,2025-07-07 03:59:00.882157,Insurance,Branch,4,good service,positive
R0005210,2025-07-23 03:59:00.882157,NetBanking,Contact Center,5,problem solved quickly,positive
R0005211,2025-06-21 03:59:00.882157,Mortgage,App,3,works fine,neutral
R0005212,2025-07-07 03:59:00.882157,Credit Card,App,5,transparent charges,positive
R0005213,2025-10-02 03:59:00.882157,Insurance,Loans,2,fees too high,negative
R0005214,2025-07-23 03:59:00.882157,Mortgage,Cards,4,good service,positive
R0005215,2025-09-29 03:59:00.882157,Credit Card,Loans,3,average experience,neutral
R0005216,2025-10-06 03:59:00.882157,Mobile App,Contact Center,4,helpful staff,positive
R0005217,2025-11-03 03:59:00.882157,Mobile App,Contact Center,2,confusing process,negative
R0005218,2025-10-09 03:59:00.882157,Insurance,App,4,good service,positive
R0005219,2025-08-22 03:59:00.882157,Mortgage,Branch,3,neutral,neutral
R0005220,2025-10-24 03:59:00.882157,Savings,Loans,5,problem solved quickly,positive
R0005221,2025-09-23 03:59:00.882157,Insurance,Contact Center,5,transparent charges,positive
R0005222,2025-08-23 03:59:00.882157,Savings,Cards,5,problem solved quickly,positive
R0005223,2025-05-29 03:59:00.882157,Credit Card,Loans,3,could be better,neutral
R0005224,2025-08-19 03:59:00.882157,Mortgage,Cards,5,problem solved quickly,positive
R0005225,2025-10-27 03:59:00.882157,NetBanking,Cards,1,issue unresolved,negative
R0005226,2025-06-03 03:59:00.882157,Insurance,App,1,terrible service,negative
R0005227,2025-09-26 03:59:00.882157,Mobile App,App,5,problem solved quickly,positive
R0005228,2025-08-20 03:59:00.882157,Credit Card,Cards,2,fees too high,negative
R0005229,2025-10-05 03:59:00.882157,NetBanking,Loans,3,works fine,neutral
R0005230,2025-09-06 03:59:00.882157,Credit Card,App,2,bugs in app,negative
R0005231,2025-08-30 03:59:00.882157,Credit Card,Loans,4,helpful staff,positive
R0005232,2025-06-05 03:59:00.882157,Savings,App,2,fees too high,negative
R0005233,2025-05-24 03:59:00.882157,Savings,Branch,2,slow response,negative
R0005234,2025-07-11 03:59:00.882157,NetBanking,Contact Center,2,slow response,negative
R0005235,2025-10-29 03:59:00.882157,Credit Card,Branch,5,super fast,positive
R0005236,2025-10-08 03:59:00.882157,Insurance,Branch,4,easy to use,positive
R0005237,2025-06-11 03:59:00.882157,Savings,Contact Center,4,quick approval,positive
R0005238,2025-07-03 03:59:00.882157,Mortgage,App,5,problem solved quickly,positive
R0005239,2025-09-07 03:59:00.882157,Mobile App,App,1,app keeps crashing,negative
R0005240,2025-07-06 03:59:00.882157,Insurance,Branch,1,long wait times,negative
R0005241,2025-07-21 03:59:00.882157,NetBanking,App,4,nice experience,positive
R0005242,2025-07-05 03:59:00.882157,NetBanking,Cards,3,neutral,neutral
R0005243,2025-09-19 03:59:00.882157,Mortgage,Cards,5,transparent charges,positive
R0005244,2025-07-03 03:59:00.882157,NetBanking,App,2,slow response,negative
R0005245,2025-08-10 03:59:00.882157,NetBanking,Cards,3,could be better,neutral
R0005246,2025-09-05 03:59:00.882157,Savings,Contact Center,1,long wait times,negative
R0005247,2025-10-23 03:59:00.882157,Mobile App,Branch,4,good service,positive
R0005248,2025-08-03 03:59:00.882157,Credit Card,App,1,app keeps crashing,negative
R0005249,2025-08-17 03:59:00.882157,Mobile App,Branch,4,good service,positive
R0005250,2025-06-09 03:59:00.882157,Credit Card,Contact Center,5,problem solved quickly,positive
R0005251,2025-10-22 03:59:00.882157,NetBanking,Branch,4,easy to use,positive
R0005252,2025-05-29 03:59:00.882157,Mortgage,App,3,okay service,neutral
R0005253,2025-05-22 03:59:00.882157,Mortgage,Contact Center,3,could be better,neutral
R0005254,2025-08-13 03:59:00.882157,Insurance,Contact Center,3,could be better,neutral
R0005255,2025-06-30 03:59:00.882157,Mortgage,Cards,3,neutral,neutral
R0005256,2025-10-24 03:59:00.882157,Savings,App,2,poor support,negative
R0005257,2025-07-02 03:59:00.882157,Savings,Contact Center,1,app keeps crashing,negative
R0005258,2025-08-08 03:59:00.882157,Mobile App,Contact Center,5,super fast,positive
R0005259,2025-05-23 03:59:00.882157,NetBanking,Branch,5,super fast,positive
R0005260,2025-08-03 03:59:00.882157,Credit Card,Cards,5,problem solved quickly,positive
R0005261,2025-07-24 03:59:00.882157,NetBanking,Branch,1,hidden fees,negative
R0005262,2025-08-10 03:59:00.882157,Mobile App,Contact Center,4,good service,positive
R0005263,2025-05-27 03:59:00.882157,Insurance,Contact Center,5,problem solved quickly,positive
R0005264,2025-05-26 03:59:00.882157,NetBanking,Branch,5,love the app,positive
R0005265,2025-06-05 03:59:00.882157,Insurance,Branch,2,poor support,negative
R0005266,2025-05-22 03:59:00.882157,NetBanking,Contact Center,5,excellent service,positive
R0005267,2025-07-03 03:59:00.882157,Savings,Contact Center,5,super fast,positive
R0005268,2025-11-06 03:59:00.882157,Insurance,Cards,4,easy to use,positive
R0005269,2025-07-05 03:59:00.882157,NetBanking,Contact Center,5,super fast,positive
R0005270,2025-06-16 03:59:00.882157,Savings,Contact Center,5,excellent service,positive
R0005271,2025-08-10 03:59:00.882157,Credit Card,App,1,issue unresolved,negative
R0005272,2025-08-13 03:59:00.882157,Mobile App,Loans,2,fees too high,negative
R0005273,2025-06-23 03:59:00.882157,NetBanking,Loans,1,terrible service,negative
R0005274,2025-10-14 03:59:00.882157,Insurance,Contact Center,5,excellent service,positive
R0005275,2025-06-21 03:59:00.882157,Credit Card,Cards,2,bugs in app,negative
R0005276,2025-07-22 03:59:00.882157,Insurance,App,4,quick approval,positive
R0005277,2025-07-27 03:59:00.882157,Mortgage,Contact Center,1,hidden fees,negative
R0005278,2025-07-11 03:59:00.882157,Insurance,App,4,easy to use,positive
R0005279,2025-09-23 03:59:00.882157,Credit Card,Branch,5,super fast,positive
R0005280,2025-07-03 03:59:00.882157,Insurance,Cards,5,excellent service,positive
R0005281,2025-10-27 03:59:00.882157,Mortgage,Loans,2,slow response,negative
R0005282,2025-06-26 03:59:00.882157,Insurance,App,4,good service,positive
R0005283,2025-08-09 03:59:00.882157,Credit Card,Contact Center,5,transparent charges,positive
R0005284,2025-10-14 03:59:00.882157,Savings,Branch,4,helpful staff,positive
R0005285,2025-05-21 03:59:00.882157,Credit Card,Cards,4,quick approval,positive
R0005286,2025-10-05 03:59:00.882157,Savings,App,2,poor support,negative
R0005287,2025-10-05 03:59:00.882157,Savings,Branch,2,bugs in app,negative
R0005288,2025-08-12 03:59:00.882157,Mobile App,App,5,love the app,positive
R0005289,2025-08-05 03:59:00.882157,NetBanking,App,5,transparent charges,positive
R0005290,2025-08-07 03:59:00.882157,Credit Card,App,4,quick approval,positive
R0005291,2025-09-01 03:59:00.882157,Mobile App,Cards,1,hidden fees,negative
R0005292,2025-07-23 03:59:00.882157,Savings,Cards,5,super fast,positive
R0005293,2025-09-19 03:59:00.882157,Insurance,Loans,4,helpful staff,positive
R0005294,2025-08-02 03:59:00.882157,Savings,App,4,easy to use,positive
R0005295,2025-07-15 03:59:00.882157,Credit Card,Branch,3,neutral,neutral
R0005296,2025-06-12 03:59:00.882157,Credit Card,Contact Center,3,could be better,neutral
R0005297,2025-11-03 03:59:00.882157,Credit Card,App,1,terrible service,negative
R0005298,2025-06-16 03:59:00.882157,Credit Card,Loans,2,poor support,negative
R0005299,2025-09-18 03:59:00.882157,Insurance,Cards,1,app keeps crashing,negative
R0005300,2025-09-07 03:59:00.882157,Mobile App,Loans,1,terrible service,negative
R0005301,2025-08-03 03:59:00.882157,Mortgage,Loans,5,excellent service,positive
R0005302,2025-09-03 03:59:00.882157,Mobile App,App,4,nice experience,positive
R0005303,2025-10-23 03:59:00.882157,Savings,App,1,issue unresolved,negative
R0005304,2025-08-26 03:59:00.882157,Credit Card,Branch,2,fees too high,negative
R0005305,2025-07-04 03:59:00.882157,Credit Card,Branch,4,nice experience,positive
R0005306,2025-07-27 03:59:00.882157,Mortgage,Loans,5,love the app,positive
R0005307,2025-07-30 03:59:00.882157,Mobile App,Branch,3,okay service,neutral
R0005308,2025-09-29 03:59:00.882157,Savings,Branch,1,long wait times,negative
R0005309,2025-05-27 03:59:00.882157,Credit Card,Contact Center,4,quick approval,positive
R0005310,2025-06-12 03:59:00.882157,NetBanking,Branch,3,works fine,neutral
R0005311,2025-09-22 03:59:00.882157,Mortgage,Loans,5,excellent service,positive
R0005312,2025-10-28 03:59:00.882157,Mortgage,App,2,poor support,negative
R0005313,2025-07-29 03:59:00.882157,NetBanking,Cards,5,excellent service,positive
R0005314,2025-06-09 03:59:00.882157,Savings,App,2,confusing process,negative
R0005315,2025-09-05 03:59:00.882157,Mortgage,Loans,2,confusing process,negative
R0005316,2025-08-14 03:59:00.882157,NetBanking,Cards,2,fees too high,negative
R0005317,2025-09-28 03:59:00.882157,Mortgage,Contact Center,5,problem solved quickly,positive
R0005318,2025-07-29 03:59:00.882157,Mobile App,Loans,1,terrible service,negative
R0005319,2025-10-14 03:59:00.882157,Credit Card,Loans,3,neutral,neutral
R0005320,2025-06-09 03:59:00.882157,Mobile App,Loans,4,quick approval,positive
R0005321,2025-10-08 03:59:00.882157,Mortgage,App,1,long wait times,negative
R0005322,2025-10-30 03:59:00.882157,Insurance,Cards,1,terrible service,negative
R0005323,2025-05-17 03:59:00.882157,Savings,Contact Center,4,nice experience,positive
R0005324,2025-10-29 03:59:00.882157,Mortgage,Branch,4,easy to use,positive
R0005325,2025-08-31 03:59:00.882157,Mortgage,Cards,3,okay service,neutral
R0005326,2025-08-26 03:59:00.882157,NetBanking,Loans,1,app keeps crashing,negative
R0005327,2025-11-09 03:59:00.882157,Mobile App,Loans,3,okay service,neutral
R0005328,2025-11-08 03:59:00.882157,Savings,Loans,1,long wait times,negative
R0005329,2025-05-23 03:59:00.882157,NetBanking,Loans,4,easy to use,positive
R0005330,2025-10-28 03:59:00.882157,Credit Card,Contact Center,2,fees too high,negative
R0005331,2025-05-16 03:59:00.882157,Savings,App,3,average experience,neutral
R0005332,2025-07-23 03:59:00.882157,Mortgage,Cards,3,neutral,neutral
R0005333,2025-08-28 03:59:00.882157,Mobile App,Contact Center,2,poor support,negative
R0005334,2025-10-26 03:59:00.882157,Insurance,Contact Center,1,issue unresolved,negative
R0005335,2025-10-26 03:59:00.882157,Mortgage,Contact Center,2,poor support,negative
R0005336,2025-11-06 03:59:00.882157,Savings,Contact Center,2,fees too high,negative
R0005337,2025-05-17 03:59:00.882157,NetBanking,Contact Center,5,problem solved quickly,positive
R0005338,2025-05-24 03:59:00.882157,NetBanking,Contact Center,1,terrible service,negative
R0005339,2025-09-25 03:59:00.882157,Savings,Contact Center,2,bugs in app,negative
R0005340,2025-07-04 03:59:00.882157,Insurance,App,2,fees too high,negative
R0005341,2025-10-31 03:59:00.882157,Savings,App,5,excellent service,positive
R0005342,2025-09-19 03:59:00.882157,NetBanking,Contact Center,5,excellent service,positive
R0005343,2025-09-21 03:59:00.882157,Savings,Loans,5,super fast,positive
R0005344,2025-06-03 03:59:00.882157,NetBanking,Branch,4,easy to use,positive
R0005345,2025-09-08 03:59:00.882157,Mobile App,Contact Center,3,okay service,neutral
R0005346,2025-07-02 03:59:00.882157,Savings,Cards,5,problem solved quickly,positive
R0005347,2025-09-03 03:59:00.882157,Credit Card,Cards,1,terrible service,negative
R0005348,2025-10-28 03:59:00.882157,Insurance,Contact Center,4,helpful staff,positive
