tx_id,user_id,timestamp,amount,merchant_type,country,device,hour,is_international,label_fraud
T0006191,42355,2025-10-16 04:06:00.882157,28.57,electronics,SG,pos,18,1,0
T0006192,18269,2025-11-06 11:54:00.882157,11.08,atm_withdrawal,IN,mobile,13,0,0
T0006193,12831,2025-10-21 16:10:00.882157,66.17,electronics,IN,web,13,0,0
T0006194,21819,2025-10-29 19:29:00.882157,24.09,restaurants,US,web,3,1,0
T0006195,34813,2025-10-25 09:56:00.882157,81.87,grocery,IN,mobile,6,0,0
T0006196,31637,2025-10-23 11:35:00.882157,41.85,electronics,IN,mobile,19,0,0
T0006197,11996,2025-10-16 16:25:00.882157,19.22,online_sub,IN,web,10,0,1
T0006198,13089,2025-10-29 20:03:00.882157,133.9,restaurants,DE,web,1,1,0
T0006199,43291,2025-10-24 21:05:00.882157,16.05,grocery,IN,mobile,17,0,0
T0006200,30659,2025-10-20 02:15:00.882157,2.79,travel,IN,mobile,9,0,0
T0006201,40429,2025-10-23 11:07:00.882157,68.35,atm_withdrawal,IN,web,0,0,0
T0006202,25732,2025-10-13 00:43:00.882157,39.15,luxury,JP,mobile,22,1,0
T0006203,29506,2025-11-06 09:41:00.882157,104.37,fuel,IN,pos,13,0,0
T0006204,15190,2025-10-15 08:10:00.882157,10.74,electronics,US,mobile,9,1,0
T0006205,14575,2025-10-16 23:03:00.882157,20.92,atm_withdrawal,SG,mobile,17,1,1
T0006206,44565,2025-10-14 19:52:00.882157,18.58,travel,DE,mobile,6,1,0
T0006207,44899,2025-10-17 22:10:00.882157,72.27,electronics,GB,pos,23,1,0
T0006208,33706,2025-10-17 00:09:00.882157,53.7,fuel,IN,pos,18,0,0
T0006209,32884,2025-11-02 04:32:00.882157,33.97,online_sub,IN,pos,3,0,0
T0006210,27199,2025-11-10 07:07:00.882157,34.2,online_sub,IN,mobile,13,0,0
T0006211,49434,2025-11-10 02:39:00.882157,8.1,fuel,US,pos,8,1,0
T0006212,22479,2025-10-30 09:11:00.882157,60.77,travel,AE,pos,3,1,0
T0006213,44178,2025-10-12 05:49:00.882157,62.09,atm_withdrawal,SG,mobile,5,1,0
T0006214,22665,2025-11-02 19:48:00.882157,300.56,grocery,IN,atm,23,0,0
T0006215,10534,2025-10-15 00:16:00.882157,44.45,luxury,GB,pos,1,1,0
T0006216,36292,2025-10-31 21:28:00.882157,52.67,luxury,JP,atm,0,1,0
T0006217,46132,2025-10-30 04:16:00.882157,44.77,atm_withdrawal,JP,pos,22,1,0
T0006218,46110,2025-11-01 04:18:00.882157,13.05,luxury,GB,pos,16,1,0
T0006219,32469,2025-10-30 11:14:00.882157,100.67,grocery,US,atm,3,1,0
T0006220,47268,2025-11-08 15:25:00.882157,25.57,electronics,IN,mobile,4,0,0
T0006221,11172,2025-11-06 05:29:00.882157,22.14,atm_withdrawal,IN,pos,17,0,0
T0006222,37914,2025-10-23 18:18:00.882157,23.53,fuel,IN,mobile,12,0,0
T0006223,30901,2025-10-14 14:10:00.882157,25.3,fuel,IN,web,19,0,1
T0006224,44409,2025-11-01 07:21:00.882157,16.27,grocery,IN,pos,10,0,0
T0006225,29324,2025-10-29 20:39:00.882157,33.99,travel,US,web,22,1,0
T0006226,18738,2025-10-18 17:51:00.882157,24.5,luxury,US,pos,19,1,0
T0006227,47494,2025-10-12 18:14:00.882157,22.4,atm_withdrawal,IN,mobile,0,0,0
T0006228,34054,2025-11-06 07:47:00.882157,45.35,restaurants,IN,web,11,0,1
T0006229,39709,2025-11-01 09:03:00.882157,29.36,fuel,IN,mobile,12,0,0
T0006230,30107,2025-10-15 21:37:00.882157,15.15,atm_withdrawal,IN,mobile,3,0,0
T0006231,10363,2025-10-26 08:27:00.882157,12.16,online_sub,IN,web,11,0,0
T0006232,20358,2025-10-29 04:40:00.882157,30.06,online_sub,DE,web,5,1,0
T0006233,46077,2025-11-06 01:49:00.882157,12.38,restaurants,IN,mobile,12,0,0
T0006234,13240,2025-10-28 12:27:00.882157,11.48,fuel,IN,mobile,13,0,0
T0006235,16665,2025-11-02 17:57:00.882157,11.65,luxury,IN,mobile,11,0,0
T0006236,11936,2025-10-27 12:22:00.882157,35.44,luxury,US,web,20,1,0
T0006237,35538,2025-11-05 03:25:00.882157,94.94,luxury,US,web,19,1,0
T0006238,21998,2025-10-17 20:16:00.882157,39.06,travel,IN,mobile,1,0,0
T0006239,10882,2025-10-25 04:26:00.882157,68.8,online_sub,JP,pos,21,1,0
T0006240,30224,2025-10-25 20:16:00.882157,25.2,travel,SG,mobile,11,1,0
T0006241,49691,2025-10-25 10:00:00.882157,31.48,grocery,IN,web,5,0,0
T0006242,40825,2025-11-08 05:28:00.882157,153.8,electronics,IN,mobile,21,0,0
T0006243,15204,2025-10-22 06:52:00.882157,64.72,luxury,IN,atm,3,0,1
T0006244,38885,2025-10-27 18:57:00.882157,72.52,grocery,IN,mobile,23,0,0
T0006245,13203,2025-11-04 10:47:00.882157,20.54,electronics,SG,web,0,1,0
T0006246,12244,2025-10-16 08:50:00.882157,26.96,restaurants,IN,web,7,0,0
T0006247,42786,2025-11-06 04:06:00.882157,41.51,online_sub,IN,mobile,7,0,0
T0006248,13083,2025-10-14 00:46:00.882157,14.34,electronics,IN,mobile,20,0,0
T0006249,31584,2025-10-20 10:27:00.882157,2.27,atm_withdrawal,IN,mobile,11,0,0
T0006250,18521,2025-10-26 22:11:00.882157,41.11,electronics,JP,pos,3,1,0
T0006251,43541,2025-10-31 19:47:00.882157,74.4,fuel,IN,mobile,15,0,0
T0006252,39063,2025-10-27 09:06:00.882157,28.73,electronics,IN,web,13,0,0
T0006253,14732,2025-11-02 02:00:00.882157,14.5,fuel,US,web,13,1,1
T0006254,37518,2025-10-27 17:07:00.882157,19.16,electronics,IN,mobile,1,0,0
T0006255,49563,2025-10-17 06:24:00.882157,3.22,fuel,IN,mobile,16,0,0
T0006256,49752,2025-11-01 16:30:00.882157,19.11,online_sub,IN,pos,23,0,0
T0006257,39697,2025-10-27 20:16:00.882157,8.41,online_sub,IN,mobile,7,0,0
T0006258,12567,2025-10-14 16:47:00.882157,13.01,atm_withdrawal,IN,mobile,6,0,0
T0006259,26121,2025-10-14 11:10:00.882157,7.97,electronics,IN,web,12,0,0
T0006260,11674,2025-11-08 15:27:00.882157,7.06,restaurants,IN,mobile,10,0,0
T0006261,20875,2025-10-31 03:16:00.882157,9.45,restaurants,US,mobile,18,1,0
T0006262,10739,2025-10-12 23:54:00.882157,52.69,travel,IN,mobile,18,0,0
T0006263,11545,2025-10-13 19:52:00.882157,15.87,restaurants,DE,atm,9,1,0
T0006264,39140,2025-10-29 14:38:00.882157,8.47,atm_withdrawal,IN,mobile,23,0,0
T0006265,19327,2025-11-10 21:10:00.882157,59.84,online_sub,GB,atm,10,1,0
T0006266,15127,2025-10-17 04:04:00.882157,31.04,grocery,SG,mobile,15,1,0
T0006267,33331,2025-11-04 15:45:00.882157,2.27,restaurants,IN,mobile,7,0,0
T0006268,33004,2025-11-03 12:18:00.882157,77.12,grocery,AE,pos,1,1,0
T0006269,20492,2025-10-25 00:57:00.882157,29.24,fuel,SG,mobile,13,1,1
T0006270,23749,2025-10-16 04:56:00.882157,60.88,travel,IN,mobile,16,0,0
T0006271,33508,2025-10-31 17:46:00.882157,21.4,atm_withdrawal,DE,mobile,16,1,0
T0006272,19045,2025-11-09 17:42:00.882157,146.19,atm_withdrawal,IN,atm,10,0,0
T0006273,30116,2025-10-20 07:05:00.882157,18.16,luxury,IN,mobile,0,0,0
T0006274,28667,2025-10-25 15:10:00.882157,1.7,fuel,AE,pos,18,1,0
T0006275,19521,2025-11-08 22:35:00.882157,10.66,electronics,IN,web,0,0,0
T0006276,18669,2025-10-23 17:17:00.882157,45.94,restaurants,GB,mobile,23,1,0
T0006277,37302,2025-11-01 18:51:00.882157,32.04,atm_withdrawal,SG,mobile,23,1,0
T0006278,21283,2025-10-27 13:12:00.882157,23.84,online_sub,DE,atm,3,1,0
T0006279,40935,2025-10-13 12:44:00.882157,9.62,travel,IN,web,23,0,0
T0006280,16998,2025-10-24 18:27:00.882157,27.64,fuel,DE,web,6,1,0
T0006281,38806,2025-11-09 14:34:00.882157,26.71,fuel,IN,mobile,19,0,0
T0006282,41624,2025-10-25 14:04:00.882157,26.42,grocery,IN,mobile,0,0,0
T0006283,23440,2025-11-09 09:48:00.882157,47.68,electronics,IN,web,10,0,0
T0006284,31797,2025-11-07 11:35:00.882157,32.81,fuel,US,web,12,1,1
T0006285,11269,2025-10-26 20:43:00.882157,20.8,atm_withdrawal,IN,web,2,0,1
T0006286,17868,2025-11-02 13:53:00.882157,9.46,grocery,US,mobile,23,1,0
T0006287,40251,2025-10-19 09:25:00.882157,113.07,travel,IN,atm,7,0,0
T0006288,22373,2025-11-05 22:53:00.882157,217.17,fuel,IN,mobile,11,0,0
T0006289,28987,2025-11-01 06:05:00.882157,169.26,luxury,DE,mobile,1,1,0
T0006290,48729,2025-10-23 08:20:00.882157,56.49,luxury,IN,pos,22,0,0
T0006291,25734,2025-10-19 14:50:00.882157,4.67,grocery,IN,web,0,0,0
T0006292,28064,2025-10-23 10:07:00.882157,4.11,luxury,AE,mobile,19,1,0
T0006293,18433,2025-10-26 17:46:00.882157,15.24,atm_withdrawal,IN,pos,13,0,0
T0006294,19111,2025-11-02 15:21:00.882157,25.6,electronics,SG,mobile,14,1,0
T0006295,48450,2025-10-19 18:57:00.882157,24.52,atm_withdrawal,IN,mobile,22,0,0
T0006296,25047,2025-10-23 16:03:00.882157,33.23,online_sub,IN,web,3,0,0
T0006297,18084,2025-10-26 02:07:00.882157,6.28,luxury,IN,mobile,19,0,0
T0006298,31751,2025-11-02 05:02:00.882157,146.61,atm_withdrawal,IN,mobile,6,0,0
T0006299,26453,2025-10-23 19:42:00.882157,131.7,travel,US,mobile,0,1,0
T0006300,30308,2025-11-04 07:34:00.882157,6.84,fuel,IN,mobile,4,0,0
T0006301,48968,2025-10-23 13:24:00.882157,3.84,atm_withdrawal,JP,mobile,13,1,0
T0006302,40077,2025-11-06 13:47:00.882157,24.67,grocery,IN,pos,5,0,0
T0006303,44775,2025-11-01 08:43:00.882157,102.02,fuel,IN,web,22,0,0
T0006304,34503,2025-10-15 15:40:00.882157,26.21,online_sub,GB,mobile,6,1,0
T0006305,12779,2025-10-12 07:20:00.882157,35.62,atm_withdrawal,US,web,11,1,0
T0006306,31304,2025-11-10 00:52:00.882157,17.09,fuel,SG,pos,6,1,0
T0006307,10755,2025-11-03 04:51:00.882157,31.61,fuel,US,web,17,1,0
T0006308,49263,2025-11-05 09:19:00.882157,73.09,grocery,IN,mobile,21,0,0
T0006309,27400,2025-10-25 16:37:00.882157,41.79,atm_withdrawal,GB,mobile,15,1,0
T0006310,24249,2025-11-03 10:15:00.882157,49.61,online_sub,IN,pos,8,0,0
T0006311,34600,2025-10-21 21:51:00.882157,4.73,travel,IN,mobile,6,0,0
T0006312,47706,2025-11-02 15:56:00.882157,256.0,grocery,JP,mobile,22,1,0
T0006313,29222,2025-11-03 19:17:00.882157,4.79,restaurants,IN,web,13,0,0
T0006314,43505,2025-10-25 21:58:00.882157,31.95,online_sub,US,mobile,1,1,0
T0006315,48968,2025-10-13 14:05:00.882157,23.15,online_sub,IN,atm,12,0,0
T0006316,39148,2025-11-02 17:33:00.882157,24.23,fuel,IN,pos,6,0,0
T0006317,32302,2025-11-02 06:08:00.882157,67.58,electronics,IN,web,18,0,0
T0006318,12623,2025-11-02 08:52:00.882157,12.89,electronics,US,pos,1,1,0
T0006319,18646,2025-10-18 17:17:00.882157,17.21,atm_withdrawal,IN,mobile,5,0,0
T0006320,23543,2025-11-10 01:14:00.882157,8.13,travel,IN,pos,11,0,1
T0006321,38960,2025-10-29 20:38:00.882157,88.08,fuel,SG,web,1,1,0
T0006322,32785,2025-10-26 22:20:00.882157,35.85,electronics,IN,mobile,16,0,0
T0006323,22817,2025-11-05 08:10:00.882157,52.94,grocery,IN,atm,11,0,0
T0006324,41406,2025-11-10 05:11:00.882157,63.6,atm_withdrawal,SG,pos,19,1,0
T0006325,33456,2025-11-09 13:08:00.882157,219.42,travel,JP,atm,8,1,0
T0006326,33777,2025-10-22 02:17:00.882157,182.69,fuel,IN,web,13,0,0
T0006327,30914,2025-11-01 10:23:00.882157,38.06,luxury,JP,mobile,2,1,0
T0006328,39553,2025-10-24 11:08:00.882157,32.0,grocery,IN,mobile,2,0,0
T0006329,33548,2025-11-06 05:21:00.882157,15.51,electronics,IN,mobile,21,0,0
T0006330,47265,2025-10-26 10:37:00.882157,59.23,electronics,SG,mobile,15,1,1
T0006331,16727,2025-11-08 13:58:00.882157,56.97,electronics,JP,mobile,5,1,0
T0006332,42427,2025-11-10 03:30:00.882157,12.61,electronics,IN,web,7,0,0
T0006333,26692,2025-11-06 16:43:00.882157,57.73,online_sub,IN,web,12,0,0
T0006334,41625,2025-10-19 14:37:00.882157,78.16,luxury,IN,mobile,21,0,0
T0006335,34918,2025-11-04 04:36:00.882157,8.35,travel,IN,web,7,0,0
T0006336,25577,2025-11-01 12:05:00.882157,33.1,travel,AE,mobile,7,1,0
T0006337,29619,2025-10-12 05:55:00.882157,25.3,electronics,IN,web,6,0,0
T0006338,43710,2025-11-04 12:34:00.882157,26.96,travel,IN,atm,4,0,0
T0006339,47388,2025-10-19 04:29:00.882157,9.97,luxury,US,web,19,1,0
T0006340,26195,2025-10-28 12:44:00.882157,3.98,grocery,JP,mobile,0,1,0
T0006341,37689,2025-10-12 17:17:00.882157,12.27,grocery,IN,mobile,12,0,0
T0006342,21154,2025-10-23 21:38:00.882157,10.59,restaurants,GB,pos,21,1,0
T0006343,49121,2025-10-20 13:24:00.882157,39.29,travel,JP,web,7,1,0
T0006344,39412,2025-10-24 13:50:00.882157,39.96,electronics,IN,atm,10,0,0
T0006345,31341,2025-10-24 17:23:00.882157,37.65,fuel,SG,mobile,19,1,0
T0006346,42018,2025-11-06 16:50:00.882157,6.26,luxury,GB,mobile,6,1,0
T0006347,19145,2025-10-26 18:34:00.882157,8.37,electronics,IN,mobile,18,0,1
T0006348,32223,2025-10-21 07:27:00.882157,14.19,online_sub,IN,pos,20,0,0
T0006349,12880,2025-10-23 12:37:00.882157,27.78,atm_withdrawal,US,web,6,1,0
T0006350,31271,2025-11-09 04:42:00.882157,19.07,fuel,IN,mobile,15,0,0
T0006351,43313,2025-10-14 11:32:00.882157,37.57,luxury,IN,mobile,11,0,0
T0006352,23304,2025-10-27 09:03:00.882157,75.51,online_sub,IN,web,10,0,0
T0006353,44695,2025-11-06 05:51:00.882157,9.49,travel,GB,atm,8,1,0
T0006354,40225,2025-11-05 04:57:00.882157,9.88,online_sub,IN,mobile,6,0,0
T0006355,30536,2025-11-09 17:36:00.882157,31.25,travel,IN,mobile,19,0,0
T0006356,40831,2025-11-06 01:30:00.882157,24.88,online_sub,IN,web,21,0,0
T0006357,21673,2025-10-23 21:43:00.882157,59.18,fuel,GB,mobile,13,1,1
T0006358,31917,2025-10-24 17:16:00.882157,27.33,online_sub,IN,web,3,0,1
T0006359,37829,2025-10-18 15:57:00.882157,168.6,electronics,IN,mobile,2,0,0
T0006360,25372,2025-11-08 05:14:00.882157,5.12,travel,IN,web,8,0,0
T0006361,35938,2025-10-18 08:40:00.882157,65.51,grocery,IN,pos,4,0,0
T0006362,12663,2025-11-02 08:11:00.882157,33.42,online_sub,IN,mobile,23,0,0
T0006363,19465,2025-10-12 19:57:00.882157,6.21,travel,US,pos,2,1,0
T0006364,13326,2025-10-14 05:33:00.882157,3.09,grocery,AE,atm,0,1,0
T0006365,13659,2025-11-10 17:35:00.882157,8.32,travel,US,mobile,17,1,0
T0006366,37594,2025-10-26 16:10:00.882157,96.5,atm_withdrawal,IN,mobile,12,0,0
T0006367,14763,2025-10-25 13:26:00.882157,85.63,restaurants,IN,pos,3,0,0
T0006368,33121,2025-11-06 14:31:00.882157,23.69,travel,DE,web,17,1,0
T0006369,20828,2025-10-14 22:34:00.882157,18.53,atm_withdrawal,IN,mobile,8,0,0
T0006370,21221,2025-10-28 03:36:00.882157,11.04,grocery,US,mobile,6,1,0
T0006371,21211,2025-11-02 00:26:00.882157,22.27,grocery,JP,web,14,1,0
T0006372,23569,2025-10-24 23:42:00.882157,16.48,fuel,GB,mobile,12,1,0
T0006373,41358,2025-10-30 19:25:00.882157,163.28,luxury,IN,web,1,0,0
T0006374,47860,2025-10-30 10:13:00.882157,7.4,restaurants,IN,web,10,0,0
T0006375,16022,2025-10-24 05:53:00.882157,40.94,online_sub,IN,pos,3,0,0
T0006376,23515,2025-11-03 20:50:00.882157,171.56,online_sub,US,web,21,1,0
T0006377,16159,2025-11-09 01:07:00.882157,61.15,restaurants,US,web,17,1,0
T0006378,31691,2025-10-14 01:31:00.882157,8.33,travel,GB,web,2,1,0
T0006379,34904,2025-10-12 17:24:00.882157,5.37,restaurants,IN,mobile,1,0,0
T0006380,13044,2025-10-14 00:05:00.882157,36.17,electronics,SG,pos,11,1,1
T0006381,19612,2025-11-08 23:06:00.882157,31.75,atm_withdrawal,AE,web,3,1,0
T0006382,15636,2025-10-19 12:42:00.882157,98.89,electronics,IN,pos,13,0,0
T0006383,21593,2025-11-09 00:51:00.882157,48.22,luxury,IN,pos,15,0,0
T0006384,12892,2025-11-10 18:54:00.882157,16.3,travel,US,web,20,1,0
T0006385,31672,2025-10-25 18:23:00.882157,15.18,fuel,IN,mobile,3,0,0
T0006386,15812,2025-11-03 04:41:00.882157,6.88,grocery,IN,pos,11,0,0
T0006387,41085,2025-11-08 08:16:00.882157,31.06,travel,IN,mobile,18,0,0
T0006388,10654,2025-10-26 06:31:00.882157,6.2,atm_withdrawal,AE,atm,18,1,0
T0006389,27143,2025-10-14 09:14:00.882157,70.49,online_sub,IN,mobile,11,0,0
T0006390,11798,2025-10-20 22:56:00.882157,50.33,electronics,IN,mobile,14,0,0
T0006391,47927,2025-10-13 00:06:00.882157,48.68,atm_withdrawal,SG,pos,2,1,0
T0006392,39087,2025-11-08 04:08:00.882157,6.77,electronics,US,pos,18,1,1
T0006393,21618,2025-10-13 21:40:00.882157,23.16,electronics,US,pos,21,1,0
T0006394,18446,2025-10-13 19:18:00.882157,18.02,fuel,IN,mobile,14,0,0
T0006395,31646,2025-11-01 01:53:00.882157,30.2,online_sub,US,pos,19,1,0
T0006396,46591,2025-10-25 09:19:00.882157,47.23,fuel,US,web,22,1,0
T0006397,37200,2025-10-18 09:59:00.882157,15.81,grocery,DE,mobile,6,1,0
T0006398,39571,2025-11-01 15:47:00.882157,16.45,travel,IN,pos,3,0,0
T0006399,32538,2025-10-18 13:11:00.882157,55.36,travel,IN,web,0,0,0
T0006400,30900,2025-10-18 03:28:00.882157,8.28,restaurants,IN,mobile,8,0,0
T0006401,32356,2025-11-02 13:26:00.882157,12.38,electronics,US,web,6,1,0
T0006402,33023,2025-10-15 02:32:00.882157,27.28,restaurants,IN,web,21,0,0
T0006403,49148,2025-11-03 07:08:00.882157,69.74,electronics,IN,pos,4,0,0
T0006404,27392,2025-10-28 08:07:00.882157,9.8,grocery,IN,mobile,8,0,0
T0006405,30698,2025-10-25 07:35:00.882157,177.54,atm_withdrawal,IN,pos,5,0,0
T0006406,36535,2025-10-24 01:08:00.882157,6.57,fuel,IN,pos,23,0,0
T0006407,45450,2025-10-23 23:06:00.882157,138.07,luxury,DE,mobile,22,1,0
T0006408,43757,2025-10-14 15:49:00.882157,95.54,luxury,GB,mobile,11,1,0
T0006409,22476,2025-11-02 11:21:00.882157,6.04,luxury,IN,web,12,0,0
T0006410,14711,2025-10-22 08:48:00.882157,4.89,online_sub,IN,pos,0,0,0
T0006411,16479,2025-10-17 10:45:00.882157,57.73,grocery,IN,web,14,0,0
T0006412,41390,2025-11-07 22:15:00.882157,18.24,travel,GB,pos,15,1,0
T0006413,23161,2025-10-30 02:34:00.882157,9.42,travel,IN,web,1,0,1
T0006414,42152,2025-10-29 07:58:00.882157,181.69,fuel,DE,web,8,1,0
T0006415,24635,2025-10-25 02:30:00.882157,7.74,restaurants,AE,mobile,9,1,0
T0006416,40297,2025-11-09 03:43:00.882157,12.64,grocery,IN,mobile,19,0,0
T0006417,30836,2025-10-17 05:47:00.882157,14.31,online_sub,SG,web,15,1,0
T0006418,34831,2025-10-23 20:36:00.882157,1.43,grocery,GB,pos,14,1,0
T0006419,11007,2025-10-24 22:56:00.882157,29.84,grocery,IN,web,2,0,0
T0006420,36331,2025-10-28 20:31:00.882157,10.41,fuel,IN,web,1,0,0
T0006421,20763,2025-10-26 22:06:00.882157,63.5,atm_withdrawal,US,web,7,1,0
T0006422,13908,2025-10-16 10:45:00.882157,72.84,online_sub,IN,mobile,15,0,0
T0006423,37573,2025-10-31 15:37:00.882157,34.58,luxury,IN,web,22,0,0
T0006424,29187,2025-10-13 05:24:00.882157,34.99,travel,IN,mobile,8,0,0
T0006425,21957,2025-11-01 23:42:00.882157,32.19,atm_withdrawal,IN,web,2,0,0
T0006426,14379,2025-10-16 19:35:00.882157,13.0,electronics,IN,web,16,0,0
T0006427,37959,2025-10-30 09:06:00.882157,14.22,restaurants,JP,pos,12,1,0
T0006428,26482,2025-10-17 08:39:00.882157,108.79,luxury,GB,mobile,15,1,1
T0006429,37105,2025-10-24 03:01:00.882157,58.67,online_sub,GB,mobile,4,1,0
T0006430,10877,2025-10-25 10:59:00.882157,33.66,travel,US,mobile,4,1,0
T0006431,28252,2025-10-25 04:20:00.882157,50.91,luxury,GB,pos,2,1,0
T0006432,41334,2025-11-09 04:54:00.882157,25.43,atm_withdrawal,DE,mobile,12,1,1
T0006433,29049,2025-11-11 00:24:00.882157,32.92,atm_withdrawal,IN,mobile,7,0,0
T0006434,27772,2025-11-02 21:02:00.882157,50.61,fuel,GB,atm,7,1,0
T0006435,12637,2025-11-10 18:12:00.882157,3.07,restaurants,IN,web,16,0,0
T0006436,17242,2025-11-09 08:54:00.882157,70.21,online_sub,SG,mobile,14,1,0
T0006437,45651,2025-11-09 18:24:00.882157,65.11,online_sub,SG,web,3,1,0
T0006438,43972,2025-10-17 22:27:00.882157,11.94,travel,JP,web,21,1,0
T0006439,26928,2025-10-19 11:04:00.882157,100.11,travel,IN,web,17,0,0
T0006440,38742,2025-11-05 14:48:00.882157,2.64,grocery,IN,web,6,0,0
T0006441,21831,2025-10-28 16:26:00.882157,39.28,atm_withdrawal,IN,mobile,9,0,0
T0006442,29556,2025-11-07 13:52:00.882157,28.27,grocery,IN,mobile,0,0,0
T0006443,35343,2025-10-17 06:17:00.882157,19.59,online_sub,IN,mobile,3,0,0
T0006444,32834,2025-11-09 16:47:00.882157,27.67,electronics,IN,mobile,10,0,0
T0006445,49288,2025-10-23 03:53:00.882157,49.99,fuel,GB,web,14,1,0
T0006446,43422,2025-10-25 13:15:00.882157,4.07,travel,IN,mobile,14,0,0
T0006447,33205,2025-10-16 18:22:00.882157,77.56,grocery,SG,web,22,1,0
T0006448,28830,2025-10-15 01:07:00.882157,17.62,fuel,IN,web,2,0,1
T0006449,18412,2025-10-16 18:12:00.882157,78.75,restaurants,IN,mobile,18,0,0
T0006450,13666,2025-10-14 07:27:00.882157,53.29,luxury,US,mobile,19,1,1
T0006451,47045,2025-10-25 06:41:00.882157,17.24,luxury,US,mobile,23,1,0
T0006452,30786,2025-11-04 07:34:00.882157,24.95,atm_withdrawal,IN,mobile,13,0,0
T0006453,15515,2025-10-28 13:33:00.882157,26.53,online_sub,SG,web,2,1,1
T0006454,36627,2025-11-05 02:28:00.882157,146.43,travel,US,pos,7,1,0
T0006455,25198,2025-11-10 05:15:00.882157,8.19,atm_withdrawal,JP,web,9,1,0
T0006456,13985,2025-10-13 00:04:00.882157,17.12,luxury,JP,web,8,1,0
T0006457,39475,2025-11-07 03:18:00.882157,5.15,restaurants,IN,mobile,23,0,0
T0006458,29403,2025-10-28 18:24:00.882157,30.88,travel,JP,web,14,1,1
T0006459,13681,2025-11-10 14:11:00.882157,14.09,grocery,SG,web,23,1,0
T0006460,36019,2025-10-17 16:54:00.882157,16.0,luxury,DE,mobile,8,1,0
T0006461,37586,2025-10-17 12:12:00.882157,128.89,electronics,SG,pos,3,1,0
T0006462,47521,2025-10-30 03:56:00.882157,11.42,luxury,SG,mobile,11,1,0
T0006463,49850,2025-10-15 18:02:00.882157,22.93,travel,IN,web,18,0,0
T0006464,46770,2025-10-23 11:50:00.882157,16.75,electronics,IN,web,23,0,0
T0006465,15629,2025-11-06 06:36:00.882157,17.89,fuel,JP,pos,0,1,0
T0006466,37710,2025-10-24 15:37:00.882157,497.89,luxury,GB,pos,13,1,0
T0006467,40328,2025-10-27 01:34:00.882157,4.39,travel,IN,atm,9,0,0
T0006468,22278,2025-11-10 07:41:00.882157,53.32,luxury,IN,web,0,0,0
T0006469,18417,2025-10-13 15:52:00.882157,346.8,luxury,GB,web,3,1,0
T0006470,44765,2025-10-28 09:37:00.882157,84.19,travel,IN,mobile,9,0,0
T0006471,18963,2025-11-01 14:03:00.882157,28.48,electronics,IN,web,2,0,0
T0006472,47292,2025-10-23 17:54:00.882157,7.91,grocery,IN,pos,15,0,0
T0006473,35009,2025-10-28 08:32:00.882157,106.7,restaurants,AE,mobile,17,1,0
T0006474,37675,2025-10-20 03:57:00.882157,72.55,luxury,IN,mobile,11,0,0
T0006475,46175,2025-10-28 08:40:00.882157,5.44,online_sub,IN,mobile,20,0,0
T0006476,16731,2025-10-21 00:30:00.882157,19.37,fuel,AE,mobile,18,1,0
T0006477,21332,2025-10-31 05:36:00.882157,7.64,travel,AE,mobile,8,1,0
T0006478,29177,2025-10-27 02:02:00.882157,1.35,luxury,IN,mobile,23,0,0
T0006479,33718,2025-10-24 09:48:00.882157,7.46,restaurants,IN,mobile,19,0,0
T0006480,12911,2025-10-28 03:28:00.882157,30.29,grocery,US,mobile,4,1,0
T0006481,28799,2025-10-28 04:05:00.882157,49.87,travel,AE,mobile,4,1,0
T0006482,25194,2025-11-02 16:39:00.882157,19.31,atm_withdrawal,IN,pos,7,0,0
T0006483,14951,2025-10-16 01:48:00.882157,114.76,luxury,IN,web,6,0,0
T0006484,38333,2025-10-15 21:52:00.882157,79.91,fuel,JP,web,18,1,0
T0006485,31673,2025-11-09 06:11:00.882157,23.77,online_sub,DE,web,21,1,0
T0006486,15565,2025-11-03 20:59:00.882157,20.8,travel,IN,mobile,21,0,0
T0006487,32821,2025-11-11 03:53:00.882157,40.52,luxury,IN,pos,17,0,0
T0006488,35494,2025-11-01 06:21:00.882157,26.61,electronics,IN,atm,14,0,0
T0006489,43941,2025-10-30 19:43:00.882157,6.07,grocery,IN,mobile,0,0,0
T0006490,18624,2025-11-09 17:24:00.882157,19.88,online_sub,IN,mobile,6,0,0
T0006491,10835,2025-11-07 17:59:00.882157,54.54,travel,IN,web,18,0,0
T0006492,28646,2025-10-18 21:49:00.882157,107.82,luxury,US,mobile,4,1,1
T0006493,21824,2025-10-31 19:43:00.882157,74.3,online_sub,IN,pos,7,0,0
T0006494,47335,2025-11-02 07:00:00.882157,38.51,electronics,JP,web,4,1,0
T0006495,13815,2025-10-29 12:52:00.882157,125.24,travel,US,mobile,4,1,0
T0006496,12429,2025-11-03 13:17:00.882157,42.32,atm_withdrawal,US,mobile,4,1,0
T0006497,12607,2025-10-16 22:39:00.882157,24.71,online_sub,DE,web,10,1,0
T0006498,35650,2025-10-22 01:07:00.882157,128.08,travel,US,mobile,6,1,0
T0006499,48698,2025-10-17 00:11:00.882157,57.76,atm_withdrawal,JP,pos,1,1,0
T0006500,42353,2025-10-25 21:01:00.882157,106.39,travel,IN,mobile,16,0,0
T0006501,46790,2025-10-16 10:53:00.882157,7.79,online_sub,IN,atm,10,0,0
